w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate
110010023023007,110010010033012,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010010041005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010010042018,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010010042023,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010010043016,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010010043020,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010011002003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010011003007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010012001001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010012001002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010012001009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010012002000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010013013001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010013031000,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,110010013034001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010013041002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010013042000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010013043000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010014011010,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010014011011,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010014012017,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010015001007,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010015001009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010015002002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010015004001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010015005003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010016004009,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010016004019,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010016004035,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010017021013,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010017022002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010017022013,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010017022018,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010017022019,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010017022020,2,0,0,2,0,0,2,0,0,2,20231016
110010023023007,110010018031002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010018031012,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010018032000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010018032002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010018041000,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010018041001,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010018042000,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,110010018042001,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010018042013,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010019011011,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010019013001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010019021007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010020021001,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010020021003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010020021011,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010020021012,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010020021014,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010020021015,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010020023001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010020023007,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010021011012,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010021012001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010021013003,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010021013005,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,110010021015000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010021021012,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010021024000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010021026001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010021026004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010022021001,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,110010022021004,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010022021005,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010022022001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010022023002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010022023005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010023011001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010023011003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010023011008,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010023011011,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010023011012,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,110010023012002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010023012005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010023012006,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010023012009,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010023012013,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010023022002,4,0,2,2,0,0,4,0,0,4,20231016
110010023023007,110010023023001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010024001009,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010024001011,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010024003001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010025012012,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010025032004,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,110010025041002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010025041003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010025041005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010025042000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010027022002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010027022010,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010027031000,2,1,1,0,0,1,1,0,0,2,20231016
110010023023007,110010027031002,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010027032002,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,110010027032006,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,110010027041004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010028011003,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010028012001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010028012006,3,0,3,0,0,0,3,0,0,3,20231016
110010023023007,110010028021001,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010028021004,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010028022000,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010029001001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010029001002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010029001007,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010029002002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010031002009,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010031002010,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010032001003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010032001005,2,0,0,2,0,1,1,0,0,2,20231016
110010023023007,110010032002000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010032002003,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010032002005,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010032003000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010032003001,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010032004000,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010032004001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010032004007,2,0,1,1,0,2,0,0,0,2,20231016
110010023023007,110010033011003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010033011006,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010033012001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010033021003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010033022002,3,0,3,0,0,0,3,0,0,3,20231016
110010023023007,110010034001000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010035002003,3,0,3,0,0,0,3,0,0,3,20231016
110010023023007,110010035003003,2,1,1,0,0,0,2,0,0,2,20231016
110010023023007,110010036002002,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010036003000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010038023001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010039011002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010039012002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010039012003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010039021001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010039022000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010040011000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010040011001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010040012000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010040013002,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010042011001,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010042011002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010042012001,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010042013000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010043002002,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,110010043003002,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010043004000,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010044011007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010044012000,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010044013004,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010044021004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010044021005,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010044021006,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010044021007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010044022003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010046001001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010046001006,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010046002015,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010047021001,2,0,0,2,0,0,2,0,0,2,20231016
110010023023007,110010047022000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010047023000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010047032000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010047033000,5,0,4,1,0,1,4,0,0,5,20231016
110010023023007,110010047034002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010047041000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010047041003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010048021000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010048021006,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010049012006,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010049021000,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,110010049022002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010049022006,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010049023001,4,0,2,2,0,0,4,0,0,4,20231016
110010023023007,110010049023002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010053022001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010053023001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010055022001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010055032001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010055032002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010055032003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010056012002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010056013005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010056022000,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010058011001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010058012005,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010058024002,2,1,1,0,0,0,2,0,0,2,20231016
110010023023007,110010058025005,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010058025017,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010064001008,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010065001007,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010067002000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010067002001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010067003006,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010068011003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010068012002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010068022001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010068022010,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010069002007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010070001002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010070001016,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010070002008,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010070002020,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010071002006,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010071003004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010072021000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010072022002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010072023000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010072031000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010072031001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010072031002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010072033000,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010072034007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010073041003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010073041006,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010073042000,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010073043002,2,0,1,1,0,2,0,0,0,2,20231016
110010023023007,110010073044000,2,0,0,2,0,0,2,0,0,2,20231016
110010023023007,110010073044006,2,0,1,1,0,1,1,0,0,2,20231016
110010023023007,110010073044007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010074041001,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010074042004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010074042007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010074042010,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010074043001,2,0,0,2,0,1,1,0,0,2,20231016
110010023023007,110010074071001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010074071010,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010074092000,2,1,1,0,0,1,1,0,0,2,20231016
110010023023007,110010074093000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010075022001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010075041002,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,110010075042000,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,110010076011003,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,110010076011004,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010076011006,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010076011008,2,1,1,0,0,1,1,0,0,2,20231016
110010023023007,110010076013001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010076013002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010076013009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010076013010,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010076013013,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010076014001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010076033001,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010076034006,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010076042000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010076042010,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010076043001,4,1,1,2,0,1,3,0,0,4,20231016
110010023023007,110010076044020,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010076051001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010076054001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010076054002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010077033002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010077034001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010077071007,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010077071014,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010077072004,3,2,0,1,0,3,0,0,0,3,20231016
110010023023007,110010077073006,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010077081004,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010077091016,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010077091017,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010077091019,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010077092007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078031002,2,0,2,0,0,1,1,0,0,2,20231016
110010023023007,110010078031008,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078032002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078033003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078034005,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010078041003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078041007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078042005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078042007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078043003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078061002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078061014,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078062002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078062009,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010078062012,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010078062015,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078072005,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010078081003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010078081006,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078081009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078081012,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078083007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078083008,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078091002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078091003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078091007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010078092002,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,110010079011002,1,1,0,0,0,1,0,0,0,1,20231016
110010023023007,110010079012000,1,1,0,0,0,1,0,0,0,1,20231016
110010023023007,110010079013001,1,1,0,0,0,1,0,0,0,1,20231016
110010023023007,110010079013002,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010079014002,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,110010079014003,1,1,0,0,0,1,0,0,0,1,20231016
110010023023007,110010080011002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010080012005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010082001006,1,1,0,0,0,1,0,0,0,1,20231016
110010023023007,110010082004004,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010083012002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010083012010,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010083012016,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010083022001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010084021002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010084022001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010084101010,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010087011002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010087011010,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010087023002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010087023003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010088022008,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010088023000,2,0,1,1,0,1,1,0,0,2,20231016
110010023023007,110010088023003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010088031013,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010088041001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010088042013,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010089032002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010089032003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010089032004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010089033010,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010089041005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010089042001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010089042002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,110010090001000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010090001002,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010090001003,3,0,2,1,0,0,3,0,0,3,20231016
110010023023007,110010090002000,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,110010090002001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010090002004,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010090003003,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,110010091022001,3,0,2,1,0,1,2,0,0,3,20231016
110010023023007,110010091022002,1,1,0,0,0,1,0,0,0,1,20231016
110010023023007,110010091023006,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,110010091024003,1,0,0,1,0,0,1,0,0,1,20231016
